split,period_id,jurisdiction,txt_crisis,txt_alert,txt_action,txt_len,txt_has_release,txt_risk_class
train,a239r7U4,AZ,2,0,10,68,1,ACTION
train,a239r7U4,CA,4,1,3,80,1,CRISIS
train,a239r7U4,CO,3,0,6,63,1,ACTION
train,a239r7U4,CT,4,1,3,80,1,CRISIS
train,a239r7U4,DC,0,0,0,0,0,UNKNOWN
train,a239r7U4,DE,14,9,9,244,1,CRISIS
train,a239r7U4,FL,9,0,11,152,1,ACTION
train,a239r7U4,GA,0,0,0,0,0,UNKNOWN
train,a239r7U4,HI,4,1,3,79,1,CRISIS
train,a239r7U4,IA,3,0,7,63,1,ACTION
train,a239r7U4,ID,0,0,0,0,0,UNKNOWN
train,a239r7U4,IL,3,1,4,71,1,ACTION
train,a239r7U4,IN,6,10,11,200,1,ACTION
train,a239r7U4,KS,4,8,10,153,1,ACTION
train,a239r7U4,KY,0,0,0,0,0,UNKNOWN
train,a239r7U4,LA,0,0,0,0,0,UNKNOWN
train,a239r7U4,MA,0,0,0,0,0,UNKNOWN
train,a239r7U4,MD,4,1,3,79,1,CRISIS
train,a239r7U4,ME,6,7,3,97,1,ALERT
train,a239r7U4,MI,0,0,0,0,0,UNKNOWN
train,a239r7U4,MN,6,0,1,68,1,CRISIS
train,a239r7U4,MO,0,0,0,0,0,UNKNOWN
train,a239r7U4,MS,6,7,2,95,1,ALERT
train,a239r7U4,MT,6,0,2,72,1,CRISIS
train,a239r7U4,NC,10,7,7,187,1,CRISIS
train,a239r7U4,ND,10,8,7,184,1,CRISIS
train,a239r7U4,NE,9,1,25,239,1,ACTION
train,a239r7U4,NH,3,2,3,72,1,CRISIS
train,a239r7U4,NJ,0,0,0,0,0,UNKNOWN
train,a239r7U4,NM,6,7,2,97,1,ALERT
train,a239r7U4,NV,0,0,0,0,0,UNKNOWN
train,a239r7U4,NY,0,0,0,0,0,UNKNOWN
train,a239r7U4,OH,4,1,3,79,1,CRISIS
train,a239r7U4,OK,0,0,0,0,0,UNKNOWN
train,a239r7U4,OR,0,0,0,0,0,UNKNOWN
train,a239r7U4,PA,0,0,0,0,0,UNKNOWN
train,a239r7U4,RI,3,1,4,70,1,ACTION
train,a239r7U4,SC,1,8,0,68,1,ALERT
train,a239r7U4,SD,15,9,9,250,1,CRISIS
train,a239r7U4,TN,7,1,9,139,1,ACTION
train,a239r7U4,TX,4,1,4,81,1,CRISIS
train,a239r7U4,UT,12,8,17,252,1,ACTION
train,a239r7U4,VA,7,1,13,163,1,ACTION
train,a239r7U4,VT,0,0,0,0,0,UNKNOWN
train,a239r7U4,WA,0,0,0,0,0,UNKNOWN
train,a239r7U4,WI,5,7,3,95,1,ALERT
train,a239r7U4,WV,7,15,2,171,1,ALERT
train,a239r7U4,WY,3,0,10,84,1,ACTION
train,NWU8bRHI,AK,10,8,5,173,1,CRISIS
train,NWU8bRHI,AL,4,1,3,80,1,CRISIS
train,NWU8bRHI,AR,4,1,3,79,1,CRISIS
train,NWU8bRHI,AZ,4,1,4,80,1,CRISIS
train,NWU8bRHI,CA,5,7,2,97,1,ALERT
train,NWU8bRHI,CO,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,CT,1,8,0,66,1,ALERT
train,NWU8bRHI,DC,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,DE,8,0,10,137,1,ACTION
train,NWU8bRHI,FL,3,0,6,60,1,ACTION
train,NWU8bRHI,GA,3,1,4,71,1,ACTION
train,NWU8bRHI,HI,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,IA,8,9,6,167,1,ALERT
train,NWU8bRHI,ID,10,7,21,251,1,ACTION
train,NWU8bRHI,IL,6,0,1,69,1,CRISIS
train,NWU8bRHI,IN,5,7,2,94,1,ALERT
train,NWU8bRHI,KS,8,0,10,139,1,ACTION
train,NWU8bRHI,KY,3,0,7,64,1,ACTION
train,NWU8bRHI,LA,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,MA,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,MD,5,7,2,95,1,ALERT
train,NWU8bRHI,ME,3,0,11,87,1,ACTION
train,NWU8bRHI,MI,2,0,10,70,1,ACTION
train,NWU8bRHI,MN,2,0,9,67,1,ACTION
train,NWU8bRHI,MO,10,7,20,231,1,ACTION
train,NWU8bRHI,MS,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,MT,5,7,3,99,1,ALERT
train,NWU8bRHI,NC,3,1,5,71,1,ACTION
train,NWU8bRHI,ND,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,NE,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,NH,8,7,10,165,1,ACTION
train,NWU8bRHI,NJ,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,NM,8,1,19,201,1,ACTION
train,NWU8bRHI,NV,1,8,1,69,1,ALERT
train,NWU8bRHI,NY,6,0,1,71,1,CRISIS
train,NWU8bRHI,OH,11,8,16,249,1,ACTION
train,NWU8bRHI,OK,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,OR,7,7,11,161,1,ACTION
train,NWU8bRHI,PA,9,7,8,154,1,CRISIS
train,NWU8bRHI,RI,6,9,3,149,1,ALERT
train,NWU8bRHI,SC,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,SD,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,TN,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,TX,3,0,11,86,1,ACTION
train,NWU8bRHI,UT,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,VA,12,9,5,205,1,CRISIS
train,NWU8bRHI,VT,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,WA,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,WI,0,0,0,0,0,UNKNOWN
train,NWU8bRHI,WV,5,7,2,101,1,ALERT
train,NWU8bRHI,WY,4,1,3,79,1,CRISIS
train,x24Jbzaz,AK,4,1,3,79,1,CRISIS
train,x24Jbzaz,AL,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,AR,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,AZ,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,CA,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,CO,10,1,15,249,1,ACTION
train,x24Jbzaz,CT,11,0,16,198,1,ACTION
train,x24Jbzaz,DC,11,9,6,241,1,CRISIS
train,x24Jbzaz,DE,6,1,6,147,1,CRISIS
train,x24Jbzaz,FL,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,GA,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,HI,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,IA,5,0,21,157,1,ACTION
train,x24Jbzaz,ID,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,IL,3,0,2,78,1,CRISIS
train,x24Jbzaz,IN,6,0,8,137,1,ACTION
train,x24Jbzaz,KS,3,0,6,62,1,ACTION
train,x24Jbzaz,KY,2,0,10,71,1,ACTION
train,x24Jbzaz,LA,3,1,4,68,1,ACTION
train,x24Jbzaz,MA,6,0,12,163,1,ACTION
train,x24Jbzaz,MD,5,0,11,144,1,ACTION
train,x24Jbzaz,ME,8,2,9,155,1,ACTION
train,x24Jbzaz,MI,4,1,4,82,1,CRISIS
train,x24Jbzaz,MN,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,MO,3,0,11,87,1,ACTION
train,x24Jbzaz,MS,3,0,6,61,1,ACTION
train,x24Jbzaz,MT,3,1,5,73,1,ACTION
train,x24Jbzaz,NC,9,0,5,155,1,CRISIS
train,x24Jbzaz,ND,3,0,11,89,1,ACTION
train,x24Jbzaz,NE,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,NH,3,0,11,89,1,ACTION
train,x24Jbzaz,NJ,3,0,2,79,1,CRISIS
train,x24Jbzaz,NM,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,NV,3,0,11,87,1,ACTION
train,x24Jbzaz,NY,8,7,4,181,1,CRISIS
train,x24Jbzaz,OH,6,7,2,94,1,ALERT
train,x24Jbzaz,OK,7,9,6,212,1,ALERT
train,x24Jbzaz,OR,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,PA,7,1,14,153,1,ACTION
train,x24Jbzaz,RI,5,7,2,98,1,ALERT
train,x24Jbzaz,SC,6,9,3,151,1,ALERT
train,x24Jbzaz,SD,7,1,13,167,1,ACTION
train,x24Jbzaz,TN,9,0,3,145,1,CRISIS
train,x24Jbzaz,TX,5,7,3,96,1,ALERT
train,x24Jbzaz,UT,0,0,0,0,0,UNKNOWN
train,x24Jbzaz,VA,3,0,2,77,1,CRISIS
train,x24Jbzaz,VT,4,8,10,150,1,ACTION
train,x24Jbzaz,WA,9,2,14,231,1,ACTION
train,x24Jbzaz,WI,3,0,7,61,1,ACTION
train,x24Jbzaz,WV,3,0,2,82,1,CRISIS
train,x24Jbzaz,WY,4,1,3,79,1,CRISIS
train,tLoy7Zpr,AK,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,AL,7,15,2,162,1,ALERT
train,tLoy7Zpr,AR,3,1,4,67,1,ACTION
train,tLoy7Zpr,AZ,6,7,3,95,1,ALERT
train,tLoy7Zpr,CA,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,CO,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,CT,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,DC,13,12,9,220,1,CRISIS
train,tLoy7Zpr,DE,4,0,6,102,1,ACTION
train,tLoy7Zpr,FL,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,GA,15,1,7,231,1,CRISIS
train,tLoy7Zpr,HI,4,0,6,100,1,ACTION
train,tLoy7Zpr,IA,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,ID,7,0,13,169,1,ACTION
train,tLoy7Zpr,IL,4,0,6,102,1,ACTION
train,tLoy7Zpr,IN,5,7,2,96,1,ALERT
train,tLoy7Zpr,KS,2,0,9,69,1,ACTION
train,tLoy7Zpr,KY,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,LA,4,0,6,100,1,ACTION
train,tLoy7Zpr,MA,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,MD,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,ME,13,7,15,287,1,ACTION
train,tLoy7Zpr,MI,3,0,11,87,1,ACTION
train,tLoy7Zpr,MN,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,MO,9,1,7,143,1,CRISIS
train,tLoy7Zpr,MS,4,0,6,102,1,ACTION
train,tLoy7Zpr,MT,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,NC,9,5,6,154,1,CRISIS
train,tLoy7Zpr,ND,4,1,4,84,1,CRISIS
train,tLoy7Zpr,NE,3,0,7,63,1,ACTION
train,tLoy7Zpr,NH,9,4,4,99,1,CRISIS
train,tLoy7Zpr,NJ,10,7,5,181,1,CRISIS
train,tLoy7Zpr,NM,4,0,6,102,1,ACTION
train,tLoy7Zpr,NV,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,NY,9,4,3,97,1,CRISIS
train,tLoy7Zpr,OH,5,7,2,95,1,ALERT
train,tLoy7Zpr,OK,9,0,22,235,1,ACTION
train,tLoy7Zpr,OR,5,7,2,94,1,ALERT
train,tLoy7Zpr,PA,4,1,3,79,1,CRISIS
train,tLoy7Zpr,RI,9,4,3,96,1,CRISIS
train,tLoy7Zpr,SC,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,SD,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,TN,9,4,3,94,1,CRISIS
train,tLoy7Zpr,TX,12,4,11,158,1,CRISIS
train,tLoy7Zpr,UT,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,VA,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,VT,0,0,0,0,0,UNKNOWN
train,tLoy7Zpr,WA,15,5,9,248,1,CRISIS
train,tLoy7Zpr,WI,4,0,4,82,1,CRISIS
train,tLoy7Zpr,WV,8,3,5,159,1,CRISIS
train,tLoy7Zpr,WY,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,AK,2,0,3,72,1,ACTION
train,wa7tAVQg,AL,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,AR,12,7,14,255,1,ACTION
train,wa7tAVQg,AZ,1,8,1,66,1,ALERT
train,wa7tAVQg,CA,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,CO,4,1,4,73,1,CRISIS
train,wa7tAVQg,CT,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,DC,8,0,10,135,1,ACTION
train,wa7tAVQg,DE,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,FL,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,GA,2,0,3,73,1,ACTION
train,wa7tAVQg,HI,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,IA,4,0,8,106,1,ACTION
train,wa7tAVQg,ID,2,0,9,69,1,ACTION
train,wa7tAVQg,IL,16,10,7,256,1,CRISIS
train,wa7tAVQg,IN,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,KS,1,8,0,68,1,ALERT
train,wa7tAVQg,KY,13,7,5,171,1,CRISIS
train,wa7tAVQg,LA,3,0,10,84,1,ACTION
train,wa7tAVQg,MA,8,8,13,234,1,ACTION
train,wa7tAVQg,MD,9,8,6,164,1,CRISIS
train,wa7tAVQg,ME,11,8,19,254,1,ACTION
train,wa7tAVQg,MI,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,MN,4,1,3,79,1,CRISIS
train,wa7tAVQg,MO,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,MS,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,MT,9,2,11,233,1,ACTION
train,wa7tAVQg,NC,9,4,4,99,1,CRISIS
train,wa7tAVQg,ND,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,NE,4,0,8,106,1,ACTION
train,wa7tAVQg,NH,7,11,4,152,1,ALERT
train,wa7tAVQg,NJ,4,1,3,81,1,CRISIS
train,wa7tAVQg,NM,6,7,2,97,1,ALERT
train,wa7tAVQg,NV,7,1,15,169,1,ACTION
train,wa7tAVQg,NY,9,4,3,97,1,CRISIS
train,wa7tAVQg,OH,4,1,4,69,1,CRISIS
train,wa7tAVQg,OK,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,OR,3,0,6,60,1,ACTION
train,wa7tAVQg,PA,12,4,9,154,1,CRISIS
train,wa7tAVQg,RI,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,SC,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,SD,4,0,6,102,1,ACTION
train,wa7tAVQg,TN,9,8,6,166,1,CRISIS
train,wa7tAVQg,TX,6,3,3,80,1,CRISIS
train,wa7tAVQg,UT,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,VA,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,VT,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,WA,0,0,0,0,0,UNKNOWN
train,wa7tAVQg,WI,10,8,7,175,1,CRISIS
train,wa7tAVQg,WV,13,5,6,183,1,CRISIS
train,wa7tAVQg,WY,0,0,0,0,0,UNKNOWN
train,4MVfmuye,AK,18,4,6,239,1,CRISIS
train,4MVfmuye,AL,5,7,2,96,1,ALERT
train,4MVfmuye,AR,0,0,0,0,0,UNKNOWN
train,4MVfmuye,AZ,6,0,2,69,1,CRISIS
train,4MVfmuye,CA,5,7,2,96,1,ALERT
train,4MVfmuye,CO,0,0,0,0,0,UNKNOWN
train,4MVfmuye,CT,5,7,2,95,1,ALERT
train,4MVfmuye,DC,6,0,1,68,1,CRISIS
train,4MVfmuye,DE,4,1,3,80,1,CRISIS
train,4MVfmuye,FL,14,4,18,221,1,ACTION
train,4MVfmuye,GA,15,7,13,249,1,CRISIS
train,4MVfmuye,HI,0,0,0,0,0,UNKNOWN
train,4MVfmuye,IA,3,0,3,80,1,CRISIS
train,4MVfmuye,ID,15,4,4,166,1,CRISIS
train,4MVfmuye,IL,9,0,8,233,1,CRISIS
train,4MVfmuye,IN,0,0,0,0,0,UNKNOWN
train,4MVfmuye,KS,3,0,10,86,1,ACTION
train,4MVfmuye,KY,4,0,4,85,1,CRISIS
train,4MVfmuye,LA,0,0,0,0,0,UNKNOWN
train,4MVfmuye,MA,12,5,7,165,1,CRISIS
train,4MVfmuye,MD,13,4,9,194,1,CRISIS
train,4MVfmuye,ME,4,1,4,82,1,CRISIS
train,4MVfmuye,MI,0,0,0,0,0,UNKNOWN
train,4MVfmuye,MN,0,0,0,0,0,UNKNOWN
train,4MVfmuye,MO,9,4,4,97,1,CRISIS
train,4MVfmuye,MS,0,0,0,0,0,UNKNOWN
train,4MVfmuye,MT,0,0,0,0,0,UNKNOWN
train,4MVfmuye,NC,6,1,8,157,1,ACTION
train,4MVfmuye,ND,0,0,0,0,0,UNKNOWN
train,4MVfmuye,NE,3,0,3,80,1,CRISIS
train,4MVfmuye,NH,17,11,14,265,1,CRISIS
train,4MVfmuye,NJ,3,0,2,79,1,CRISIS
train,4MVfmuye,NM,0,0,0,0,0,UNKNOWN
train,4MVfmuye,NV,0,0,0,0,0,UNKNOWN
train,4MVfmuye,NY,14,4,14,247,1,CRISIS
train,4MVfmuye,OH,6,1,6,146,1,CRISIS
train,4MVfmuye,OK,0,0,0,0,0,UNKNOWN
train,4MVfmuye,OR,0,0,0,0,0,UNKNOWN
train,4MVfmuye,PA,15,4,4,162,1,CRISIS
train,4MVfmuye,RI,6,9,13,207,1,ACTION
train,4MVfmuye,SC,0,0,0,0,0,UNKNOWN
train,4MVfmuye,SD,0,0,0,0,0,UNKNOWN
train,4MVfmuye,TN,7,0,8,177,1,ACTION
train,4MVfmuye,TX,0,0,0,0,0,UNKNOWN
train,4MVfmuye,UT,0,0,0,0,0,UNKNOWN
train,4MVfmuye,VA,9,1,16,230,1,ACTION
train,4MVfmuye,VT,3,2,2,67,1,CRISIS
train,4MVfmuye,WA,2,0,9,68,1,ACTION
train,4MVfmuye,WI,8,7,6,174,1,CRISIS
train,4MVfmuye,WV,13,5,6,183,1,CRISIS
train,4MVfmuye,WY,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,AK,7,0,9,141,1,ACTION
train,S2Qn2n8u,AL,4,0,6,102,1,ACTION
train,S2Qn2n8u,AR,10,8,6,164,1,CRISIS
train,S2Qn2n8u,AZ,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,CA,4,1,4,71,1,CRISIS
train,S2Qn2n8u,CO,4,0,3,84,1,CRISIS
train,S2Qn2n8u,CT,10,4,5,159,1,CRISIS
train,S2Qn2n8u,DC,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,DE,9,1,12,214,1,ACTION
train,S2Qn2n8u,FL,2,0,3,72,1,ACTION
train,S2Qn2n8u,GA,8,8,1,135,1,CRISIS
train,S2Qn2n8u,HI,3,0,10,84,1,ACTION
train,S2Qn2n8u,IA,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,ID,6,3,2,80,1,CRISIS
train,S2Qn2n8u,IL,6,0,1,69,1,CRISIS
train,S2Qn2n8u,IN,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,KS,6,7,2,96,1,ALERT
train,S2Qn2n8u,KY,5,7,3,99,1,ALERT
train,S2Qn2n8u,LA,2,0,3,74,1,ACTION
train,S2Qn2n8u,MA,3,1,4,72,1,ACTION
train,S2Qn2n8u,MD,10,0,4,149,1,CRISIS
train,S2Qn2n8u,ME,13,8,16,275,1,ACTION
train,S2Qn2n8u,MI,6,3,3,81,1,CRISIS
train,S2Qn2n8u,MN,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,MO,7,1,11,145,1,ACTION
train,S2Qn2n8u,MS,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,MT,6,7,3,99,1,ALERT
train,S2Qn2n8u,NC,4,0,8,108,1,ACTION
train,S2Qn2n8u,ND,6,3,3,82,1,CRISIS
train,S2Qn2n8u,NE,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,NH,9,2,5,145,1,CRISIS
train,S2Qn2n8u,NJ,4,0,6,102,1,ACTION
train,S2Qn2n8u,NM,6,7,2,97,1,ALERT
train,S2Qn2n8u,NV,12,0,20,247,1,ACTION
train,S2Qn2n8u,NY,7,0,12,167,1,ACTION
train,S2Qn2n8u,OH,3,1,4,68,1,ACTION
train,S2Qn2n8u,OK,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,OR,10,8,5,174,1,CRISIS
train,S2Qn2n8u,PA,3,0,10,84,1,ACTION
train,S2Qn2n8u,RI,10,0,18,255,1,ACTION
train,S2Qn2n8u,SC,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,SD,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,TN,4,1,3,79,1,CRISIS
train,S2Qn2n8u,TX,3,0,11,86,1,ACTION
train,S2Qn2n8u,UT,1,8,1,69,1,ALERT
train,S2Qn2n8u,VA,2,0,3,73,1,ACTION
train,S2Qn2n8u,VT,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,WA,12,7,3,164,1,CRISIS
train,S2Qn2n8u,WI,0,0,0,0,0,UNKNOWN
train,S2Qn2n8u,WV,1,8,0,70,1,ALERT
train,S2Qn2n8u,WY,4,0,6,100,1,ACTION
train,BkTW58Ff,AK,3,0,6,60,1,ACTION
train,BkTW58Ff,AL,1,8,0,66,1,ALERT
train,BkTW58Ff,AR,3,1,4,67,1,ACTION
train,BkTW58Ff,AZ,6,0,2,69,1,CRISIS
train,BkTW58Ff,CA,6,1,14,156,1,ACTION
train,BkTW58Ff,CO,2,0,9,70,1,ACTION
train,BkTW58Ff,CT,6,0,16,146,1,ACTION
train,BkTW58Ff,DC,3,1,4,70,1,ACTION
train,BkTW58Ff,DE,12,0,17,215,1,ACTION
train,BkTW58Ff,FL,3,0,6,60,1,ACTION
train,BkTW58Ff,GA,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,HI,1,8,0,66,1,ALERT
train,BkTW58Ff,IA,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,ID,3,1,4,72,1,ACTION
train,BkTW58Ff,IL,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,IN,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,KS,3,0,10,86,1,ACTION
train,BkTW58Ff,KY,3,1,5,71,1,ACTION
train,BkTW58Ff,LA,11,8,15,229,1,ACTION
train,BkTW58Ff,MA,5,1,13,137,1,ACTION
train,BkTW58Ff,MD,6,7,2,94,1,ALERT
train,BkTW58Ff,ME,6,0,2,71,1,CRISIS
train,BkTW58Ff,MI,14,8,11,264,1,CRISIS
train,BkTW58Ff,MN,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,MO,6,0,18,150,1,ACTION
train,BkTW58Ff,MS,3,8,9,134,1,ACTION
train,BkTW58Ff,MT,3,2,3,71,1,CRISIS
train,BkTW58Ff,NC,2,0,10,72,1,ACTION
train,BkTW58Ff,ND,5,0,21,161,1,ACTION
train,BkTW58Ff,NE,7,1,15,169,1,ACTION
train,BkTW58Ff,NH,5,1,15,143,1,ACTION
train,BkTW58Ff,NJ,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,NM,7,1,10,134,1,ACTION
train,BkTW58Ff,NV,2,0,10,70,1,ACTION
train,BkTW58Ff,NY,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,OH,3,1,4,68,1,ACTION
train,BkTW58Ff,OK,3,0,10,85,1,ACTION
train,BkTW58Ff,OR,3,1,4,68,1,ACTION
train,BkTW58Ff,PA,3,0,6,60,1,ACTION
train,BkTW58Ff,RI,3,1,4,72,1,ACTION
train,BkTW58Ff,SC,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,SD,5,0,15,131,1,ACTION
train,BkTW58Ff,TN,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,TX,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,UT,3,0,11,87,1,ACTION
train,BkTW58Ff,VA,7,1,10,130,1,ACTION
train,BkTW58Ff,VT,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,WA,0,0,0,0,0,UNKNOWN
train,BkTW58Ff,WI,2,0,10,68,1,ACTION
train,BkTW58Ff,WV,7,2,7,158,1,CRISIS
train,BkTW58Ff,WY,6,1,12,146,1,ACTION
train,FuLb1kk4,AK,11,8,11,218,1,CRISIS
train,FuLb1kk4,AL,3,0,10,85,1,ACTION
train,FuLb1kk4,AR,4,9,4,133,1,ALERT
train,FuLb1kk4,AZ,6,0,2,69,1,CRISIS
train,FuLb1kk4,CA,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,CO,1,8,0,68,1,ALERT
train,FuLb1kk4,CT,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,DC,4,1,3,79,1,CRISIS
train,FuLb1kk4,DE,1,8,0,67,1,ALERT
train,FuLb1kk4,FL,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,GA,2,0,9,68,1,ACTION
train,FuLb1kk4,HI,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,IA,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,ID,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,IL,8,9,10,200,1,ACTION
train,FuLb1kk4,IN,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,KS,7,0,13,169,1,ACTION
train,FuLb1kk4,KY,4,1,5,75,1,ACTION
train,FuLb1kk4,LA,6,9,3,145,1,ALERT
train,FuLb1kk4,MA,4,1,3,80,1,CRISIS
train,FuLb1kk4,MD,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,ME,6,1,16,160,1,ACTION
train,FuLb1kk4,MI,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,MN,3,1,4,70,1,ACTION
train,FuLb1kk4,MO,3,0,11,87,1,ACTION
train,FuLb1kk4,MS,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,MT,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,NC,2,0,10,72,1,ACTION
train,FuLb1kk4,ND,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,NE,5,8,5,152,1,ALERT
train,FuLb1kk4,NH,3,0,7,65,1,ACTION
train,FuLb1kk4,NJ,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,NM,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,NV,4,1,4,82,1,CRISIS
train,FuLb1kk4,NY,3,0,10,87,1,ACTION
train,FuLb1kk4,OH,3,1,4,70,1,ACTION
train,FuLb1kk4,OK,4,10,2,135,1,ALERT
train,FuLb1kk4,OR,7,1,13,163,1,ACTION
train,FuLb1kk4,PA,11,7,18,238,1,ACTION
train,FuLb1kk4,RI,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,SC,3,0,6,63,1,ACTION
train,FuLb1kk4,SD,4,8,10,154,1,ACTION
train,FuLb1kk4,TN,1,8,0,66,1,ALERT
train,FuLb1kk4,TX,5,0,17,131,1,ACTION
train,FuLb1kk4,UT,6,1,14,152,1,ACTION
train,FuLb1kk4,VA,1,8,0,66,1,ALERT
train,FuLb1kk4,VT,1,8,0,66,1,ALERT
train,FuLb1kk4,WA,0,0,0,0,0,UNKNOWN
train,FuLb1kk4,WI,5,7,3,95,1,ALERT
train,FuLb1kk4,WV,8,1,19,209,1,ACTION
train,FuLb1kk4,WY,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,AK,9,3,16,220,1,ACTION
train,uTjgI1Sv,AL,7,10,8,195,1,ALERT
train,uTjgI1Sv,AR,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,AZ,0,0,0,0,0,UNKNOWN
train,uTjgI1Sv,CA,6,0,1,69,1,CRISIS
train,uTjgI1Sv,CO,6,1,10,133,1,ACTION
